Unique ID;球员类型;名字;国家或地区;俱乐部;联赛;联赛键;联赛可信度;年龄;身高(cm);左脚;右脚;主力脚;最佳位置;第二位置;其他可用位置;定价位置;最佳位置倍率;第二位置倍率;其他位置倍率;最佳位置能力;第二位置能力;其他位置能力;FM身价原文;FM身价下限(百万英镑);FM身价上限(百万英镑);FM身价中位(百万英镑);评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;FM_技术;FM_抢断;FM_罚点球;FM_传球;FM_盯人;FM_界外球;FM_远射;FM_头球;FM_任意球;FM_停球;FM_射门;FM_盘带;FM_传中;FM_角球;FM_强壮;FM_耐力;FM_速度;FM_体质;FM_弹跳;FM_平衡;FM_灵活;FM_爆发力;FM_预判;FM_才华;FM_领导力;FM_无球跑动;FM_工作投入;FM_视野;FM_团队合作;FM_选位;FM_意志力;FM_决断;FM_集中;FM_镇定;FM_勇敢;FM_侵略性;模型价格(百万欧元);位置稀缺系数;巨星系数;FM身价修正;基础价格(百万欧元);本局价格下限(百万欧元);本局价格上限(百万欧元);价格池;缺失FM属性数;校验状态;原最佳位置;原第二位置;原全部位置
93070286;现役;Alexander Isak;瑞典;Liverpool;英超;英超;manual;25;190;还行;精准;右脚;左边锋;;中锋;左边锋;1.0;0.95;0.9;75.2;;67.7;£9400万 - £1.5亿;94.0;150.0;122.0;79.0;71.0;83.0;38.0;81.7;67.8;67.0;65.2;17;6;16;13;5;6;10;12;8;15;18;17;9;7;12;14;16;14;14;15;18;17;15;17;7;18;14;15;14;6;15;14;12;16;13;11;87.2;1.05;1.0;1.05;96.2;77.0;115.4;球星池;0;PASS;未知;;前腰 (左), 前锋 (中)
2000047221;现役;Omari Hutchinson;英格兰;Nottingham Forest;英超;英超;manual;21;172;精准;还行;左脚;左边锋;中前卫、右边锋;前腰;左边锋;1.0;0.95;0.9;67.4;64.0;60.7;£9400万 - £1.15亿;94.0;115.0;104.5;63.8;66.5;79.5;50.0;70.8;54.0;60.8;63.2;16;10;8;13;7;1;13;5;12;16;13;16;13;13;9;10;14;17;4;14;16;15;12;16;4;13;16;12;12;11;14;11;12;14;13;12;41.1;1.05;1.0;1.05;45.4;36.3;54.5;强援池;0;PASS;未知;中场 (中), 前腰 (右左);中场 (中), 前腰 (右左中)
28108035;现役;Reece James;英格兰;Chelsea;英超;英超;manual;25;179;还行;精准;右脚;右后卫、右翼卫;中后卫、后腰;;中后卫;1.0;0.95;0.9;74.0;70.3;;£9300万 - £1.2亿;93.0;120.0;106.5;61.5;65.5;66.0;72.8;71.2;79.8;72.5;81.5;15;15;12;12;13;9;11;14;14;14;12;11;16;13;20;15;14;12;10;19;12;15;13;12;15;12;16;11;15;15;17;17;16;16;18;16;78.6;1.0;1.0;1.05;82.5;66.0;99.0;球星池;0;PASS;未知;后卫 (中), 后腰;后卫 (右中), 翼卫 (右), 后腰
12091814;现役;Dango Ouattara;布基纳法索;Brentford;英超;英超;manual;22;177;精准;不错;左脚;左边锋;中锋;右边锋;左边锋;1.0;0.95;0.9;65.1;61.8;58.6;£9200万 - £1.47亿;92.0;147.0;119.5;62.5;64.2;68.5;48.2;74.0;58.2;59.5;59.7;14;10;11;13;8;5;11;8;12;12;13;14;13;8;11;13;15;15;9;12;15;15;13;15;7;13;15;13;14;9;13;11;11;13;9;9;31.6;1.05;1.0;1.05;34.9;27.9;41.9;主力池;0;PASS;未知;前腰 (左), 前锋 (中);前腰 (右左), 前锋 (中)
28115996;现役;Morgan Rogers;英格兰;Aston Villa;英超;英超;manual;22;187;不错;精准;右脚;左边锋;右边锋、中锋;前腰;左边锋;1.0;0.95;0.9;70.0;66.5;63.0;£9200万 - £1.47亿;92.0;147.0;119.5;67.8;67.2;79.2;48.2;76.2;67.0;59.2;62.7;16;9;5;14;9;4;16;8;12;13;14;17;12;10;14;13;16;14;11;17;15;15;13;18;8;13;13;13;12;9;17;10;11;13;10;10;54.0;1.05;1.0;1.05;59.5;47.6;71.4;强援池;0;PASS;未知;前腰 (右), 前锋 (中);前腰 (右左中), 前锋 (中)
2000124287;现役;Jack Hinshelwood;英格兰;Brighton;英超;英超;manual;19;181;还行;精准;右脚;后腰;右后卫、右翼卫;中前卫;后腰;1.0;0.95;0.9;64.0;60.8;57.6;£9000万 - £1.17亿;90.0;117.0;103.5;54.8;65.0;55.5;65.2;66.8;63.2;66.8;68.2;13;14;10;13;11;7;7;12;7;14;11;9;9;11;12;15;13;12;12;11;11;14;14;7;11;12;14;13;14;13;14;14;14;14;14;13;27.6;1.03;1.0;1.05;29.9;23.9;35.9;主力池;0;PASS;未知;后卫/翼卫 (右);后卫/翼卫 (右), 后腰, 中场 (中)
28108033;现役;Marc Guéhi;英格兰;Manchester City;英超;英超;manual;24;182;强势;精准;左脚;中后卫;;;中后卫;1.0;0.95;0.9;73.1;;;£8900万 - £1.1亿;89.0;110.0;99.5;48.8;70.0;71.5;75.5;72.8;73.2;72.0;75.2;15;15;7;14;16;9;8;14;7;15;8;14;12;5;14;15;14;16;14;15;15;15;15;11;17;10;14;13;15;15;17;15;14;15;14;11;72.5;1.0;1.0;1.05;76.2;61.0;91.4;球星池;0;PASS;未知;;后卫 (中)
2000164850;现役;Ben Gannon Doak;苏格兰;Bournemouth;英超;英超;manual;19;176;不错;精准;右脚;左边锋;;右边锋;左边锋;1.0;0.95;0.9;64.1;;57.7;£8800万 - £1.4亿;88.0;140.0;114.0;54.0;65.8;75.5;37.0;72.0;53.0;55.5;68.5;14;6;7;13;7;3;8;5;6;14;11;17;13;10;10;10;14;12;6;14;15;16;11;15;8;13;14;13;12;5;18;12;11;13;13;15;28.0;1.05;1.0;1.05;30.9;24.7;37.1;主力池;0;PASS;未知;;前腰 (右左)
2000045005;现役;Noah Sadiki;刚果民主共和国;Sunderland;英超;英超;manual;20;173;还行;精准;右脚;后腰;;中前卫;后腰;1.0;0.95;0.9;66.6;;59.9;£8700万 - £1.07亿;87.0;107.0;97.0;53.5;62.7;65.5;71.5;68.2;66.5;62.0;72.5;13;16;11;13;14;7;10;10;8;12;9;14;13;8;14;15;13;14;9;13;14;14;12;12;11;13;18;12;15;14;14;12;13;12;14;13;37.6;1.03;1.0;1.05;40.7;32.6;48.8;强援池;0;PASS;未知;;后腰, 中场 (中)
95079228;现役;Alex Scott;英格兰;Bournemouth;英超;英超;manual;21;178;欠佳;精准;右脚;前腰;右边锋;后腰、中前卫;前腰;1.0;0.95;0.9;70.7;67.2;63.6;£8600万 - £1.37亿;86.0;137.0;111.5;59.5;74.5;78.3;59.5;69.8;58.2;71.5;70.8;15;13;7;15;8;4;9;8;6;14;11;17;12;5;9;14;14;12;8;16;17;13;14;15;9;15;14;16;15;14;18;14;12;15;12;14;57.9;1.04;1.0;1.05;63.2;50.6;75.8;强援池;0;PASS;未知;前腰 (右);后腰, 中场 (中), 前腰 (右中)
83320124;现役;Mateus Fernandes;葡萄牙;West Ham;英超;英超;manual;20;178;还行;精准;右脚;前腰;;中前卫;前腰;1.0;0.95;0.9;68.1;;61.3;£8600万 - £1.37亿;86.0;137.0;111.5;57.0;73.0;73.0;62.3;61.5;62.2;69.5;72.0;16;14;8;15;10;6;10;9;13;15;10;14;11;14;12;14;12;15;8;14;13;12;14;14;11;13;16;14;16;11;15;14;16;15;11;14;44.4;1.04;1.0;1.05;48.5;38.8;58.2;强援池;0;PASS;未知;;中场/前腰 (中)
2000169739;现役;Lucas Bergvall;瑞典;Tottenham Hotspur;英超;英超;manual;18;186;欠佳;精准;右脚;前腰;后腰;中前卫;前腰;1.0;0.95;0.9;66.7;63.4;60.0;£8500万 - £1.11亿;85.0;111.0;98.0;55.2;70.5;75.2;49.8;71.2;66.8;60.0;70.2;15;10;8;15;10;15;11;10;16;17;9;15;9;16;15;14;13;12;12;14;14;16;11;13;10;13;15;13;14;8;18;12;12;16;11;12;38.1;1.04;1.0;1.05;41.6;33.3;49.9;强援池;0;PASS;未知;后腰;后腰, 中场/前腰 (中)
2000283274;现役;Myles Lewis-Skelly;英格兰;Arsenal;英超;英超;manual;18;178;精准;还行;左脚;左后卫;后腰、中前卫;;左后卫;1.0;0.95;0.9;66.9;63.6;;£8300万 - £1.33亿;83.0;133.0;108.0;53.3;68.5;75.5;57.3;75.0;72.3;61.0;66.5;15;13;10;14;10;7;10;8;10;15;9;15;12;10;15;14;14;17;10;17;17;16;12;13;9;12;14;13;15;10;14;12;12;14;13;14;38.9;0.98;1.0;1.05;40.1;32.1;48.1;强援池;0;PASS;未知;后腰, 中场 (中);后卫 (左), 后腰, 中场 (中)
49048380;现役;Georginio Rutter;法国;Brighton;英超;英超;manual;22;182;精准;强势;右脚;前腰;右边锋、中锋;;前腰;1.0;0.95;0.9;65.9;62.6;;£8200万 - £1.31亿;82.0;131.0;106.5;61.2;69.0;70.8;42.0;68.2;66.0;63.5;63.0;14;8;12;14;6;5;12;12;8;14;11;14;10;6;14;14;14;13;12;13;14;13;14;16;10;13;15;14;15;8;13;14;9;14;12;8;34.7;1.04;1.0;1.05;37.9;30.3;45.5;主力池;0;PASS;未知;前腰 (右), 前锋 (中);前腰 (右中), 前锋 (中)
2000123586;现役;Kobbie Mainoo;英格兰;Manchester United;英超;英超;manual;19;183;不错;精准;右脚;前腰;后腰;中前卫;前腰;1.0;0.95;0.9;68.5;65.1;61.6;£8200万 - £1.3亿;82.0;130.0;106.0;64.0;69.5;74.5;57.5;67.5;67.8;67.8;64.0;16;12;13;14;9;4;9;10;8;15;13;14;9;9;12;14;13;15;12;16;17;13;14;12;7;14;14;13;15;12;13;14;12;16;13;13;46.3;1.04;1.0;1.05;50.6;40.5;60.7;强援池;0;PASS;未知;后腰, 前腰 (中);后腰, 中场/前腰 (中)
43426047;现役;Destiny Udogie;意大利;Tottenham Hotspur;英超;英超;manual;22;187;精准;欠佳;左脚;左翼卫;;左后卫;左翼卫;1.0;0.95;0.9;67.2;;60.5;£8200万 - £1.07亿;82.0;107.0;94.5;58.2;64.5;64.2;62.8;79.0;70.2;64.2;65.5;13;13;10;14;11;12;10;12;7;12;11;13;13;7;14;16;16;14;13;14;14;16;13;12;8;13;15;12;14;13;14;12;14;14;12;10;40.2;1.0;1.0;1.05;42.3;33.8;50.8;强援池;0;PASS;未知;;后卫/翼卫 (左)
24060473;现役;Joško Gvardiol;克罗地亚;Manchester City;英超;英超;manual;22;185;精准;不错;左脚;中后卫、左后卫;左翼卫;;中后卫;1.0;0.95;0.9;73.1;69.4;;£8200万 - £1亿;82.0;100.0;91.0;58.7;74.2;67.8;71.2;72.2;75.8;72.5;79.0;14;14;7;16;14;12;8;15;6;14;12;13;12;2;16;15;15;15;13;15;13;14;14;13;13;13;16;15;15;14;17;14;15;16;17;15;72.5;1.0;1.0;1.047;75.9;60.7;91.1;球星池;0;PASS;未知;翼卫 (左);后卫 (左中), 翼卫 (左)
2000182819;现役;Leny Yoro;法国;Manchester United;英超;英超;manual;19;190;不错;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;66.1;;;£8100万 - £1.05亿;81.0;105.0;93.0;44.0;62.3;64.0;66.5;75.8;66.8;66.3;66.2;13;13;10;13;13;5;9;15;5;14;6;12;5;5;13;14;15;12;15;13;14;16;14;11;10;8;13;12;13;14;16;13;13;14;13;9;35.6;1.0;1.0;1.05;37.3;29.8;44.8;主力池;0;PASS;未知;;后卫 (中)
37076141;现役;Youri Baas;荷兰;Ajax;荷甲;荷甲;manual;21;182;精准;还行;左脚;中后卫;左翼卫;左后卫;中后卫;1.0;0.95;0.9;65.6;62.3;59.0;£8100万 - £1亿;81.0;100.0;90.5;44.8;65.2;54.8;68.8;63.8;65.2;65.0;69.2;13;14;9;14;14;10;7;16;8;13;6;8;10;9;11;15;13;13;13;14;12;12;12;8;14;12;15;12;16;14;13;14;14;14;13;9;33.6;1.0;1.0;1.05;35.2;28.2;42.2;主力池;0;PASS;未知;翼卫 (左);后卫 (左中), 翼卫 (左)
62127037;现役;Sergej Milinković-Savić;塞尔维亚;Al-Hilal;沙特联;沙特联;manual;29;192;强势;精准;左脚;前腰;后腰;中前卫;前腰;1.0;0.95;0.9;71.7;68.1;64.5;£8000万 - £9800万;80.0;98.0;89.0;75.8;75.8;70.3;56.0;61.0;78.2;71.5;72.5;16;11;12;15;9;8;14;17;15;16;15;13;11;9;17;14;14;18;17;11;10;10;16;14;13;17;13;15;14;10;16;16;12;15;17;15;63.7;1.04;1.0;1.05;69.6;55.7;83.5;强援池;0;PASS;未知;后腰;后腰, 中场/前腰 (中)
2000023588;现役;Michael Kayode;意大利;Brentford;英超;英超;manual;20;179;还行;精准;右脚;右后卫;;右翼卫;右后卫;1.0;0.95;0.9;66.3;;59.7;£7900万 - £1.26亿;79.0;126.0;102.5;48.3;63.2;65.5;64.2;76.8;70.0;62.2;67.5;13;14;6;13;12;20;7;13;6;12;9;13;13;5;13;15;16;16;12;15;14;15;12;14;7;12;16;12;14;13;15;13;12;12;13;12;36.4;0.98;1.0;1.05;37.4;29.9;44.9;主力池;0;PASS;未知;;后卫/翼卫 (右)
28124579;现役;Jamal Musiala;德国;Bayern Munich;德甲;德甲;manual;21;184;不错;精准;右脚;前腰、左边锋;中前卫、右边锋;;前腰;1.0;0.95;0.9;75.2;71.4;;£7900万 - £1.02亿;79.0;102.0;90.5;72.2;75.8;89.0;53.8;75.5;61.5;69.2;68.2;18;11;12;15;9;6;14;13;8;16;15;19;9;8;10;13;15;12;12;16;18;15;15;18;7;14;15;15;15;9;16;14;13;15;12;12;87.2;1.04;1.0;1.021;92.7;74.2;111.2;球星池;0;PASS;未知;中场 (中), 前腰 (右);中场 (中), 前腰 (右左中)
28126249;现役;James McAtee;英格兰;Nottingham Forest;英超;英超;manual;22;180;精准;还行;左脚;右边锋;右边前卫;中前卫、前腰;右边锋;1.0;0.95;0.9;67.5;64.1;60.8;£7900万 - £9800万;79.0;98.0;88.5;62.3;70.5;77.5;43.2;72.2;58.8;61.0;60.0;16;7;10;14;9;3;12;9;12;14;13;16;12;8;9;13;14;14;10;14;16;15;12;16;7;12;13;14;13;6;13;13;13;14;12;8;41.6;1.05;1.0;1.05;45.9;36.7;55.1;强援池;0;PASS;未知;中场/前腰 (右);中场/前腰 (右中)
2000276594;现役;Josh King;英格兰;Fulham;英超;英超;manual;18;173;还行;精准;右脚;前腰;后腰;中前卫;前腰;1.0;0.95;0.9;65.8;62.5;59.2;£7800万 - £1.24亿;78.0;124.0;101.0;60.5;68.2;68.2;58.0;66.8;56.2;66.8;68.5;13;12;10;14;9;6;9;6;7;14;12;14;12;9;7;13;12;14;8;14;14;15;12;13;8;14;15;14;14;12;15;13;14;16;15;8;34.3;1.04;1.0;1.05;37.5;30.0;45.0;主力池;0;PASS;未知;后腰;后腰, 中场/前腰 (中)
76049803;现役;Luis Díaz;哥伦比;Bayern Munich;德甲;德甲;manual;28;180;不错;精准;右脚;左边锋;左边前卫、右边锋;;左边锋;1.0;0.95;0.9;75.5;71.7;;£7800万 - £1.01亿;78.0;101.0;89.5;74.2;75.8;84.2;51.0;77.2;67.5;67.8;79.5;17;9;12;15;8;6;14;13;11;17;15;17;12;11;10;14;15;16;12;16;17;16;17;16;13;16;18;15;16;9;17;13;12;13;16;15;89.5;1.05;1.0;1.017;95.6;76.5;114.7;球星池;0;PASS;未知;中场 (左), 前腰 (右);中场 (左), 前腰 (右左)
85140175;现役;Yoane Wissa;刚果民主共和国;Newcastle;英超;英超;manual;28;176;欠佳;精准;右脚;中锋;左边前卫;左边锋;中锋;1.0;0.95;0.9;68.6;65.2;61.7;£7700万 - £9900万;77.0;99.0;88.0;72.5;64.5;67.5;45.5;73.5;63.8;64.5;68.8;14;8;13;13;6;8;12;13;10;14;15;13;11;10;12;14;14;14;11;12;14;16;15;13;10;16;15;12;14;8;14;13;14;15;14;13;46.8;1.08;1.0;1.05;53.1;42.5;63.7;强援池;0;PASS;未知;中场 (左);中场/前腰 (左), 前锋 (中)
16202373;现役;Dominik Szoboszlai;匈牙利;Liverpool;英超;英超;manual;24;186;欠佳;精准;右脚;前腰、中前卫;后腰、右边前卫;;前腰;1.0;0.95;0.9;72.3;68.7;;£7700万 - £9500万;77.0;95.0;86.0;66.8;77.2;74.0;54.5;76.5;68.2;70.2;71.8;16;11;14;16;8;5;14;8;15;16;11;13;14;15;11;17;16;18;10;14;15;14;14;15;12;15;16;15;16;11;15;14;14;16;12;12;67.4;1.04;1.0;1.049;73.5;58.8;88.2;球星池;0;PASS;未知;后腰, 中场 (右);后腰, 中场 (右中), 前腰 (中)
28121568;现役;Anthony Elanga;瑞典;Newcastle;英超;英超;manual;22;180;还行;精准;右脚;左边锋;左边前卫;右边前卫、右边锋;左边锋;1.0;0.95;0.9;63.7;60.5;57.3;£7600万 - £1.22亿;76.0;122.0;99.0;58.8;52.2;66.8;33.0;86.5;62.8;49.0;58.8;14;6;10;11;1;2;11;7;11;12;13;13;10;10;13;15;18;15;10;11;14;18;11;16;4;12;14;8;14;10;14;8;10;10;9;12;26.6;1.05;1.0;1.05;29.4;23.5;35.3;主力池;0;PASS;未知;中场 (左);中场/前腰 (右左)
91207274;现役;Amadou Onana;比利时;Aston Villa;英超;英超;manual;23;195;不错;精准;右脚;后腰;;中前卫;后腰;1.0;0.95;0.9;68.9;;62.0;£7600万 - £1.2亿;76.0;120.0;98.0;59.2;68.2;69.8;67.0;76.8;74.5;66.7;66.8;14;15;9;14;12;8;13;16;9;14;10;14;9;7;15;15;17;14;16;15;13;14;12;14;12;13;14;14;12;14;14;13;12;15;14;15;48.3;1.03;1.0;1.05;52.2;41.8;62.6;强援池;0;PASS;未知;;后腰, 中场 (中)
37084591;现役;Micky van de Ven;荷兰;Tottenham Hotspur;英超;英超;manual;23;193;精准;欠佳;左脚;中后卫;左后卫、左翼卫;;中后卫;1.0;0.95;0.9;71.9;68.3;;£7600万 - £9900万;76.0;99.0;87.5;44.8;63.8;63.8;73.5;85.5;73.5;69.0;75.0;13;16;6;13;14;14;7;13;3;12;7;13;11;3;15;13;20;16;15;14;12;16;15;13;14;10;15;12;13;14;17;15;13;13;16;14;64.9;1.0;1.0;1.05;68.2;54.6;81.8;强援池;0;PASS;未知;后卫/翼卫 (左);后卫 (左中), 翼卫 (左)
19306929;现役;Rodrygo;巴西;Real Madrid;西甲;西甲;manual;24;174;还行;精准;右脚;左边锋;中锋;右边锋;左边锋;1.0;0.95;0.9;73.4;69.7;66.1;£7600万 - £9400万;76.0;94.0;85.0;77.8;72.5;78.8;42.2;77.8;64.5;66.8;66.5;15;6;12;15;5;8;14;12;14;15;17;17;12;11;13;15;16;12;7;16;16;15;14;15;11;17;14;14;13;10;14;14;13;14;14;11;74.5;1.05;1.0;1.033;80.9;64.7;97.1;球星池;0;PASS;未知;前锋 (中);前腰 (右左), 前锋 (中)
14130029;现役;Cristian Romero;阿根廷;Tottenham Hotspur;英超;英超;manual;26;185;还行;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;73.5;;;£7600万 - £9300万;76.0;93.0;84.5;44.0;63.3;58.5;80.8;70.0;72.5;72.8;78.8;14;18;8;14;14;4;5;15;4;13;8;9;6;5;15;14;14;15;14;14;14;14;18;8;15;6;17;11;14;16;16;13;15;16;15;20;75.2;1.0;1.0;1.031;77.6;62.1;93.1;球星池;0;PASS;未知;;后卫 (中)
19242094;现役;Gabriel;巴西;Arsenal;英超;英超;manual;27;190;精准;还行;左脚;中后卫;;;中后卫;1.0;0.95;0.9;75.9;;;£7300万 - £1.16亿;73.0;116.0;94.5;45.8;64.0;57.3;80.5;71.0;83.2;69.2;81.3;13;18;7;13;16;7;7;19;4;12;8;10;7;4;19;16;15;15;17;14;13;13;15;8;13;9;14;13;17;15;19;15;13;13;18;17;92.5;1.0;1.0;1.019;94.3;75.4;113.2;球星池;0;PASS;未知;;后卫 (中)
93142470;现役;Yasin Ayari;瑞典;Brighton;英超;英超;manual;21;172;还行;精准;右脚;中前卫;;后腰;中前卫;1.0;0.95;0.9;66.5;;59.9;£7300万 - £1.16亿;73.0;116.0;94.5;66.2;67.5;66.0;63.2;69.0;59.5;67.0;76.7;14;14;12;14;9;5;14;8;11;13;13;13;13;13;11;14;13;12;9;12;13;15;14;13;12;13;16;13;16;13;17;13;15;13;14;14;37.2;1.02;1.0;1.05;39.9;31.9;47.9;主力池;0;PASS;未知;;后腰, 中场 (中)
2000015300;现役;Jamie Gittens;英格兰;Chelsea;英超;英超;manual;20;175;不错;精准;右脚;左边锋;左边前卫、右边前卫、右边锋;;左边锋;1.0;0.95;0.9;64.4;61.2;;£7200万 - £1.14亿;72.0;114.0;93.0;58.7;58.0;75.5;39.5;81.5;50.8;52.0;50.0;16;7;12;11;7;6;13;6;11;13;11;16;11;11;10;12;17;10;7;12;15;17;12;16;3;12;11;10;11;7;12;10;10;11;9;10;29.1;1.05;1.0;1.05;32.0;25.6;38.4;主力池;0;PASS;未知;中场 (右左), 前腰 (右);中场/前腰 (右左)
2000195626;现役;Yankuba Minteh;冈比亚;Brighton;英超;英超;manual;20;180;精准;欠佳;左脚;左边锋;左边前卫、右边前卫;右边锋;左边锋;1.0;0.95;0.9;66.6;63.3;59.9;£7100万 - £1.13亿;71.0;113.0;92.0;63.2;60.0;67.5;47.5;83.0;64.0;56.8;64.5;13;11;11;12;6;7;9;7;9;13;14;14;11;12;14;15;17;13;8;13;15;17;14;13;5;14;17;12;13;8;14;10;11;12;12;13;37.6;1.05;1.0;1.05;41.5;33.2;49.8;强援池;0;PASS;未知;中场 (右左), 前腰 (左);中场/前腰 (右左)
61089387;现役;Aaron Hickey;苏格兰;Brentford;英超;英超;manual;22;185;精准;强势;右脚;左后卫;右翼卫;左翼卫、右后卫;左后卫;1.0;0.95;0.9;63.7;60.5;57.3;£7100万 - £9200万;71.0;92.0;81.5;55.3;62.2;65.5;62.2;69.5;60.5;62.7;68.2;13;12;8;12;12;11;13;11;9;12;9;14;13;11;11;13;14;13;11;11;14;14;13;13;8;12;14;13;15;13;15;12;12;12;15;12;26.6;0.98;1.0;1.05;27.4;21.9;32.9;主力池;0;PASS;未知;翼卫 (右);后卫/翼卫 (右左)
19163495;现役;Marquinhos;巴西;Paris Saint-Germain;法甲;法甲;manual;30;183;还行;精准;右脚;中后卫;后腰;;中后卫;1.0;0.95;0.9;75.3;71.5;;£7100万 - £9200万;71.0;92.0;81.5;50.5;65.5;59.8;80.2;68.8;77.5;76.2;78.8;13;16;8;13;16;7;10;16;4;13;8;10;11;4;15;16;14;15;16;16;13;13;17;10;16;8;15;13;17;16;16;15;16;16;15;15;88.0;1.0;1.0;1.008;88.7;71.0;106.4;球星池;0;PASS;未知;后腰;后卫 (中), 后腰
19409389;现役;Thiago;巴西;Brentford;英超;英超;manual;23;191;还行;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;67.2;;;£7100万 - £8800万;71.0;88.0;79.5;69.2;62.0;64.5;48.0;69.0;73.0;62.0;71.0;14;9;16;12;7;8;11;16;8;13;15;13;10;7;16;14;14;14;14;14;12;14;14;10;11;14;16;12;14;8;14;13;14;14;15;13;40.2;1.08;1.0;1.05;45.6;36.5;54.7;强援池;0;PASS;未知;;前锋 (中)
28124569;现役;Tino Livramento;英格兰;Newcastle;英超;英超;manual;22;185;不错;精准;右脚;左后卫;右翼卫;右后卫;左后卫;1.0;0.95;0.9;67.5;64.1;60.8;£7100万 - £8700万;71.0;87.0;79.0;48.0;65.0;68.2;66.0;77.0;66.2;66.8;70.8;14;14;7;13;11;11;5;12;7;13;9;15;13;7;13;14;16;14;11;13;12;16;14;12;10;12;15;12;15;14;15;14;13;13;15;12;41.6;0.98;1.0;1.05;42.8;34.2;51.4;强援池;0;PASS;未知;后卫 (左), 翼卫 (右);后卫 (右左), 翼卫 (右)
49060933;现役;Maxime Estève;法国;Burnley;英超;英超;manual;22;193;精准;欠佳;左脚;中后卫;;;中后卫;1.0;0.95;0.9;65.5;;;£7100万 - £8700万;71.0;87.0;79.0;40.2;56.2;49.5;71.3;74.2;65.0;66.3;63.8;12;15;5;12;14;5;8;14;4;11;4;6;5;5;15;12;16;12;13;12;12;15;14;11;10;10;13;10;13;14;13;14;14;14;13;12;33.2;1.0;1.0;1.05;34.8;27.8;41.8;主力池;0;PASS;未知;;后卫 (中)
13200568;现役;Mohammed Kudus;加纳;Tottenham Hotspur;英超;英超;manual;24;177;精准;强势;右脚;左边锋;中锋;前腰、右边锋;左边锋;1.0;0.95;0.9;66.8;63.5;60.1;£6900万 - £1.11亿;69.0;111.0;90.0;59.8;65.2;77.8;40.2;72.8;68.8;55.8;62.5;16;6;13;13;7;11;10;9;14;14;12;16;14;15;16;14;14;14;8;15;16;15;13;16;6;13;13;12;14;7;13;10;11;12;14;15;38.5;1.05;1.0;1.05;42.4;33.9;50.9;强援池;0;PASS;未知;前腰 (左), 前锋 (中);前腰 (右左中), 前锋 (中)
55070299;现役;Rúben Dias;葡萄牙;Manchester City;英超;英超;manual;27;186;不错;精准;右脚;中后卫;;;中后卫;1.0;0.95;0.9;76.8;;;£6900万 - £8900万;69.0;89.0;79.0;40.0;65.5;60.8;82.2;67.5;81.5;73.0;84.5;13;17;8;13;17;5;4;15;5;13;6;12;11;4;16;18;13;18;16;12;13;13;16;8;17;8;17;13;16;16;18;15;14;15;18;16;99.7;1.0;1.0;0.993;98.9;79.1;118.7;球星池;0;PASS;后卫 (中);;后卫 (中)
57178516;现役;Radu Drăguşin;罗马尼亚;Tottenham Hotspur;英超;英超;manual;22;191;欠佳;精准;右脚;中后卫;右后卫;;中后卫;1.0;0.95;0.9;67.9;64.5;;£6800万 - £1.09亿;68.0;109.0;88.5;39.0;60.5;60.2;72.0;70.0;75.0;59.5;62.5;13;15;6;13;15;10;6;16;6;14;6;10;12;6;17;15;14;14;15;14;13;14;13;10;11;9;12;10;11;15;14;11;12;11;13;14;43.4;1.0;1.0;1.05;45.6;36.5;54.7;强援池;0;PASS;未知;后卫 (右);后卫 (右中)
55041632;现役;Bernardo Silva;葡萄牙;Manchester City;英超;英超;manual;30;173;精准;欠佳;左脚;中前卫、前腰;右边前卫;右边锋;前腰;1.0;0.95;0.9;77.7;73.8;69.9;£6800万 - £1.08亿;68.0;108.0;88.0;75.5;83.8;85.0;58.8;65.2;64.8;75.8;81.2;18;8;13;17;12;2;13;10;13;17;15;17;15;14;9;16;12;17;7;16;15;13;16;17;14;17;20;17;17;13;16;14;14;16;15;13;107.2;1.04;1.0;0.996;111.0;88.8;133.2;球星池;0;PASS;中场/前腰 (中);中场 (右);中场/前腰 (右中)
43617691;现役;Nicolò Savona;意大利;Nottingham Forest;英超;英超;manual;21;192;欠佳;精准;右脚;右后卫;;右翼卫;右后卫;1.0;0.95;0.9;65.8;;59.2;£6800万 - £8800万;68.0;88.0;78.0;59.2;64.5;62.5;68.3;70.0;67.5;64.5;61.2;13;13;5;13;14;14;11;13;7;14;10;13;13;8;13;14;14;15;13;13;14;14;15;5;9;15;15;13;15;14;9;11;13;14;13;12;34.3;0.98;1.0;1.05;35.3;28.2;42.4;主力池;0;PASS;未知;;后卫/翼卫 (右)
29125191;现役;Dominic Solanke;英格兰;Tottenham Hotspur;英超;英超;manual;27;187;不错;精准;右脚;中锋;;;中锋;1.0;0.95;0.9;67.1;;;£6700万 - £8700万;67.0;87.0;77.0;69.2;60.0;63.2;47.0;70.5;73.0;64.2;66.8;14;8;14;11;7;7;10;13;8;15;15;10;10;5;14;16;14;17;14;13;13;14;16;12;5;14;19;11;15;9;12;13;12;15;13;13;39.8;1.08;1.0;1.05;45.1;36.1;54.1;强援池;0;PASS;未知;;前锋 (中)
