Unique ID;球员类型;名字;俱乐部;年龄;最佳位置;第二位置;其他可用位置;定价位置（只读）;原全部位置（参考）;评分_射门;评分_传球;评分_控球;评分_防守;评分_速度;评分_身体;评分_意识;评分_意志;修改说明
2000101285;现役;Nico O'Reilly;Manchester City;19;前腰;;左后卫、中前卫;前腰;后卫 (左), 中场/前腰 (中);55.2;68.0;73.0;60.8;74.5;66.0;68.3;64.0;
2000025485;现役;Habib Diarra;Sunderland;21;后腰;前腰;中前卫;后腰;后腰, 中场/前腰 (中);57.0;64.8;67.5;61.0;70.5;68.2;61.3;70.5;
28060397;现役;John Stones;Manchester City;30;中后卫;右后卫、后腰;;中后卫;后卫 (右中), 后腰;54.0;73.5;70.5;75.0;72.2;74.5;75.5;75.8;
19184436;现役;Joelinton;Newcastle;28;中前卫;前腰;左边锋;中前卫;中场 (中), 前腰 (左中);60.5;67.2;72.2;64.2;68.2;84.0;70.8;84.8;
14238164;现役;Carlos Alcaraz;Everton;22;前腰;中前卫;;前腰;中场/前腰 (中);65.0;71.8;69.0;62.3;65.0;62.7;69.2;66.0;
28115831;现役;James Garner;Everton;23;后腰;;中前卫;后腰;后腰, 中场 (中);63.8;72.8;63.3;68.0;65.2;70.0;67.5;73.5;
2000011972;现役;Savinho;Manchester City;20;左边锋;;右边锋;左边锋;前腰 (右左);56.5;75.0;85.8;31.2;80.8;51.0;60.5;54.8;
19371031;现役;João Gomes;Wolves;23;后腰;;中前卫;后腰;后腰, 中场 (中);61.3;65.2;68.8;73.5;65.5;67.0;67.0;75.5;
91187791;现役;Nick Woltemade;Newcastle;22;前腰;;中锋;前腰;前腰 (中), 前锋 (中);68.8;71.8;80.0;47.7;64.2;73.5;64.0;70.8;
12080051;现役;Pape Matar Sarr;Tottenham Hotspur;22;后腰;前腰;中前卫;后腰;后腰, 中场/前腰 (中);56.5;62.2;67.0;68.0;68.8;72.2;69.5;71.8;
28093567;现役;James Maddison;Tottenham Hotspur;28;前腰、中前卫;左边前卫、左边锋、右边锋;;前腰;中场 (左中), 前腰 (右左中);69.0;76.0;80.5;51.8;66.5;61.5;64.8;65.5;多最佳位置复核：前腰、中前卫
37062185;现役;Cody Gakpo;Liverpool;25;左边锋、中锋;前腰、右边锋;;左边锋;前腰 (右左中), 前锋 (中);68.2;68.7;75.0;47.5;72.8;66.2;63.8;64.8;多最佳位置复核：左边锋、中锋
86066853;现役;Piero Hincapié;Arsenal;23;中后卫;左翼卫;左后卫;中后卫;后卫 (左中), 翼卫 (左);46.8;65.8;62.0;76.8;74.5;75.8;67.5;82.0;
49056369;现役;Hannibal;Burnley;21;前腰;;中前卫;前腰;中场/前腰 (中);54.8;63.8;72.0;42.0;69.2;65.5;55.8;62.2;
2000036372;现役;Diego Gómez;Brighton;21;中前卫;后腰、左边锋;;中前卫;后腰, 中场 (中), 前腰 (左);63.8;65.8;62.5;61.2;64.5;66.0;63.0;66.3;
2000257209;现役;Givairo Read;Feyenoord;18;右翼卫;左后卫、右边前卫;右后卫;右翼卫;后卫 (右左), 翼卫/中场 (右);44.2;67.0;63.8;58.7;73.0;59.8;62.0;69.0;
63013145;现役;Milan Škriniar;Fenerbahçe;29;中后卫;;;中后卫;后卫 (中);49.8;58.5;48.0;82.0;57.8;74.8;73.0;79.2;
28117372;现役;Nathan Collins;Brentford;23;中后卫;;;中后卫;后卫 (中);42.8;63.2;57.2;73.8;66.8;74.2;67.2;76.2;
28113414;现役;Keane Lewis-Potter;Brentford;23;左边锋;左后卫、左翼卫;右边锋;左边锋;后卫/翼卫 (左), 前腰 (右左);62.5;65.8;66.5;54.5;70.0;60.5;64.5;69.8;
19375640;现役;André;Wolves;23;后腰;;中前卫;后腰;后腰, 中场 (中);58.5;68.0;65.8;70.2;65.5;63.8;70.5;67.0;
14094572;现役;Rodrigo Bentancur;Tottenham Hotspur;27;后腰;;中前卫;后腰;后腰, 中场 (中);53.0;66.8;69.8;70.3;64.8;70.5;64.2;66.5;
29175220;现役;Morgan Gibbs-White;Nottingham Forest;24;前腰;右边锋;中前卫;前腰;中场 (中), 前腰 (右中);62.5;73.8;74.5;47.0;70.5;62.8;67.8;66.5;
67220143;现役;Mikel Oyarzábal;Real San Sebastián;27;前腰;右边锋;左边锋、中锋;前腰;前腰 (右左中), 前锋 (中);72.8;76.2;75.0;60.5;61.5;66.5;71.8;75.5;
2000262615;现役;El Hadji Malick Diouf;West Ham;20;左后卫;中后卫;左翼卫;左后卫;后卫 (左中), 翼卫 (左);51.8;63.5;65.0;64.0;75.2;69.2;58.2;64.5;
19342183;现役;Evanilson;Bournemouth;25;中锋;;;中锋;前锋 (中);70.0;70.0;70.8;44.5;67.8;70.8;62.0;63.5;
43139595;现役;Nicolò Barella;Inter Milan;27;中前卫、后腰;;;中前卫;中场 (中);65.8;77.0;73.8;67.2;73.3;71.0;66.2;85.0;多最佳位置复核：中前卫、后腰
29141827;现役;Ezri Konsa;Aston Villa;27;中后卫;;;中后卫;后卫 (中);38.2;69.0;67.8;74.5;72.2;71.8;72.2;71.2;
25042141;现役;Patrik Schick;Bayer 04 Leverkusen;28;中锋;;;中锋;前锋 (中);77.5;62.0;70.3;42.2;65.5;71.5;65.2;64.5;
2000127926;现役;Thierno Barry;Everton;22;中锋;左边锋、右边锋;;中锋;前腰 (右左), 前锋 (中);64.2;61.2;60.8;42.8;75.0;74.5;58.2;63.0;
27164470;现役;Patrick Dorgu;Manchester United;20;左边锋;左边前卫、右边锋;左后卫、左翼卫;左边锋;后卫/翼卫/中场 (左), 前腰 (右左);55.2;55.5;64.5;54.5;79.0;64.5;54.5;64.5;
2000108691;现役;Lewis Hall;Newcastle;20;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);58.3;66.0;66.5;66.5;69.5;63.5;66.8;69.5;
28109599;现役;Emile Smith Rowe;Fulham;24;前腰;右边锋;中前卫、左边锋;前腰;中场 (中), 前腰 (右左中);70.8;73.2;74.0;43.8;72.5;52.5;66.5;62.3;
29110623;现役;Ollie Watkins;Aston Villa;29;中锋;左边锋、右边锋;;中锋;前腰 (右左), 前锋 (中);70.8;63.0;65.8;44.3;73.8;75.5;60.3;78.0;
49034219;现役;Jean-Philippe Mateta;Crystal Palace;27;中锋;;;中锋;前锋 (中);65.8;56.5;68.2;48.8;71.8;74.0;59.2;66.5;
29129073;现役;Rico Henry;Brentford;27;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);55.5;67.2;68.2;67.0;74.0;63.8;70.5;71.5;
37039829;现役;Kenny Tete;Fulham;29;右后卫;;右翼卫;右后卫;后卫/翼卫 (右);48.5;60.7;56.0;74.5;71.2;69.5;63.7;67.5;
78090138;现役;Darwin Núñez;Al-Hilal;25;中锋;左边锋;;中锋;前腰 (左), 前锋 (中);69.8;62.8;67.2;47.0;76.8;68.0;60.5;66.2;
49048348;现役;Dilane Bakwa;Nottingham Forest;22;左边锋;;右边锋;左边锋;前腰 (右左);56.0;64.8;77.5;36.5;75.2;56.2;58.2;60.8;
2000259904;现役;Giovanni Leoni;Liverpool;18;中后卫;;;中后卫;后卫 (中);38.8;50.0;47.7;65.0;63.8;68.8;56.5;63.0;
29127852;现役;Lewis Cook;Bournemouth;27;后腰;右后卫;中前卫;后腰;后卫 (右), 后腰, 中场 (中);54.8;71.0;68.5;67.2;64.2;70.0;71.5;75.2;
48042766;现役;Ismaïla Sarr;Crystal Palace;26;左边锋;左边前卫;前腰、右边前卫、右边锋、中锋;左边锋;中场 (右左), 前腰 (右左中), 前锋 (中);66.8;59.8;67.5;39.5;78.0;68.5;56.5;57.2;
48030711;现役;André-Franck Zambo Anguissa;Napoli;29;后腰;;中前卫;后腰;后腰, 中场 (中);68.0;73.0;76.2;67.8;71.5;81.0;72.2;75.0;
48031641;现役;Olivier Boscagli;Brighton;27;中后卫;左后卫、后腰;;中后卫;后卫 (左中), 后腰;54.8;68.5;59.5;65.3;66.0;68.5;65.8;74.5;
62124117;现役;Saša Lukić;Fulham;28;后腰;前腰;中前卫;后腰;后腰, 中场/前腰 (中);61.8;65.5;64.2;64.5;66.0;66.5;67.2;65.2;
45104245;现役;Ao Tanaka;Leeds;26;中前卫;;后腰;中前卫;后腰, 中场 (中);62.0;73.2;68.8;61.0;65.8;61.5;67.5;71.5;
37084510;现役;Ryan Flamingo;PSV;22;中后卫;;后腰;中后卫;后卫 (中), 后腰;48.5;58.0;56.2;68.8;62.5;75.5;58.5;68.2;
29147447;现役;Matty Cash;Aston Villa;27;右翼卫;;右后卫;右翼卫;后卫/翼卫 (右);65.5;65.0;66.8;63.8;70.5;66.8;65.0;71.2;
67211695;现役;Théo Hernández;Al-Hilal;27;左翼卫、左后卫;;;左翼卫;后卫/翼卫 (左);67.5;64.8;64.5;64.2;77.2;70.8;66.0;68.2;多最佳位置复核：左翼卫、左后卫
67197125;现役;Marco Asensio;Fenerbahçe;28;前腰;左边锋;中前卫、右边锋;前腰;中场 (中), 前腰 (右左中);78.8;82.2;80.0;42.2;64.5;62.5;73.8;67.2;
2000103798;现役;Chemsdine Talbi;Sunderland;19;左边锋;;右边锋;左边锋;前腰 (右左);61.0;67.0;68.5;49.0;71.5;54.5;59.0;57.0;
52101552;现役;Jake O'Brien;Everton;23;中后卫;;右后卫;中后卫;后卫 (右中);42.5;51.2;49.8;70.2;72.0;71.8;56.8;69.2;
49041006;现役;Evann Guessand;Crystal Palace;23;左边锋;;前腰、右边前卫、右边锋、中锋;左边锋;中场 (右), 前腰 (右左中), 前锋 (中);64.8;61.8;67.2;43.8;71.8;69.5;59.8;65.8;
29165656;现役;Ryan Sessegnon;Fulham;24;左边锋;左边前卫;左后卫、左翼卫;左边锋;后卫/翼卫/中场/前腰 (左);62.5;63.0;62.8;59.2;79.0;58.0;63.8;57.8;
62215974;现役;Jaka Bijol;Leeds;25;中后卫;;;中后卫;后卫 (中);48.5;54.0;48.2;72.2;61.8;77.2;64.5;72.2;
2000288469;现役;Veljko Milosavljević;Bournemouth;17;中后卫;;;中后卫;后卫 (中);45.2;55.8;50.0;69.8;52.8;65.5;60.2;62.2;
91205962;现役;Omar Marmoush;Manchester City;25;左边锋;前腰、右边锋;中锋;左边锋;前腰 (右左中), 前锋 (中);74.5;69.8;76.5;45.0;78.5;64.8;69.0;68.8;
2000218544;现役;Rayan;Bournemouth;18;中锋;;右边锋;中锋;前腰 (右), 前锋 (中);66.8;56.0;65.8;40.8;73.5;68.5;55.5;61.2;
28112986;现役;Callum Hudson-Odoi;Nottingham Forest;24;前腰;左边前卫、右边前卫;左边锋、右边锋;前腰;中场 (右左), 前腰 (右左中);56.0;74.0;75.2;39.2;75.2;52.3;60.7;50.5;
55070307;现役;Rúben Neves;Al-Hilal;27;中前卫;;后腰;中前卫;后腰, 中场 (中);64.0;82.0;68.8;64.2;58.7;64.2;74.2;71.5;
29193659;现役;Jacob Ramsey;Newcastle;23;左边锋;;中前卫、前腰;左边锋;中场 (中), 前腰 (左中);67.2;65.8;72.3;55.5;71.8;67.5;65.5;67.5;
29189400;现役;Brennan Johnson;Crystal Palace;23;中锋;左边前卫;前腰、右边前卫、左边锋、右边锋;中锋;中场 (右左), 前腰 (右左中), 前锋 (中);73.5;52.8;55.8;38.8;74.8;58.8;56.0;53.5;
29194724;现役;Antoine Semenyo;Manchester City;25;左边锋;;右边锋、中锋;左边锋;前腰 (右左), 前锋 (中);72.0;65.8;78.2;38.2;76.2;66.8;61.0;60.0;
29090530;现役;Solly March;Brighton;30;左边锋;左翼卫、右翼卫、左边前卫、右边前卫;右边锋;左边锋;翼卫/中场/前腰 (右左);63.0;66.5;70.3;56.8;70.0;59.2;65.8;67.0;
49038271;现役;Maxence Lacroix;Crystal Palace;24;中后卫;;;中后卫;后卫 (中);41.2;59.2;59.5;71.2;77.0;71.8;65.5;72.3;
53143395;现役;Jørgen Strand Larsen;Crystal Palace;24;中锋;;;中锋;前锋 (中);69.0;63.5;66.8;46.0;67.8;73.0;63.0;65.0;
37065567;现役;Crysencio Summerville;West Ham;23;左边锋;左边前卫;右边锋;左边锋;中场 (左), 前腰 (右左);58.3;57.0;72.8;29.2;82.5;46.2;51.8;50.8;
27069975;现役;Joachim Andersen;Fulham;28;中后卫;;;中后卫;后卫 (中);49.5;72.0;59.8;70.2;59.5;71.2;71.5;69.5;
62191195;现役;Nikola Milenković;Nottingham Forest;27;中后卫;;;中后卫;后卫 (中);45.5;61.5;53.5;73.0;66.8;75.8;65.0;72.5;
28111079;现役;Calvin Bassey;Fulham;25;中后卫;;左后卫;中后卫;后卫 (左中);46.5;51.5;56.8;70.8;72.8;83.3;60.8;63.8;
29162667;现役;Marcus Tavernier;Bournemouth;25;左边锋;中前卫、左边前卫;前腰、右边锋;左边锋;中场 (左中), 前腰 (右左中);58.0;61.8;71.2;49.3;72.2;57.7;56.8;63.8;
11022221;现役;Vedat Muriqi;Mallorca;30;中锋;;;中锋;前锋 (中);70.2;61.0;56.2;55.0;58.0;85.2;69.5;87.0;
24016925;现役;Mateo Kovačić;Manchester City;30;中前卫;;后腰;中前卫;后腰, 中场 (中);55.0;72.8;77.0;67.0;70.8;65.0;71.8;74.5;
2000181790;现役;Eli Junior Kroupi;Bournemouth;18;中锋;前腰;;中锋;前腰 (中), 前锋 (中);70.0;65.5;72.2;40.8;72.2;53.5;62.8;57.7;
28084930;现役;Alex Iwobi;Fulham;28;前腰;右边锋;中前卫、左边锋;前腰;中场 (中), 前腰 (右左中);67.0;71.2;69.2;56.0;68.2;66.0;70.5;65.2;
2000006186;现役;Lesley Ugochukwu;Burnley;20;后腰;;中前卫;后腰;后腰, 中场 (中);53.2;63.5;61.2;65.8;61.5;69.8;63.0;59.8;
2000007415;现役;Andrey Santos;Chelsea;20;后腰;;中前卫;后腰;后腰, 中场 (中);58.0;66.5;67.8;67.8;66.0;66.0;64.8;66.0;
28100477;现役;Joe Rodon;Leeds;27;中后卫;;;中后卫;后卫 (中);28.8;53.7;59.0;67.0;73.0;69.5;60.7;71.8;
93023425;现役;Victor Lindelöf;Aston Villa;30;中后卫;;;中后卫;后卫 (中);38.8;66.5;62.8;70.5;66.5;69.0;66.2;59.2;
2000227373;现役;Stefanos Tzimas;Brighton;19;中锋;;;中锋;前锋 (中);65.8;52.7;67.5;40.2;70.8;62.2;55.2;66.8;
2000102845;现役;Mika Godts;Ajax;19;左边锋;前腰;右边锋;左边锋;前腰 (右左中);55.0;66.2;74.0;38.8;71.2;51.8;56.2;61.2;
49037698;现役;Amine Adli;Bournemouth;24;左边锋;左边前卫、右边前卫;前腰、右边锋;左边锋;中场 (右左), 前腰 (右左中);60.5;63.0;72.0;42.8;75.8;56.0;56.8;62.5;
28127066;现役;Jaden Philogene;Ipswich;22;左边锋;;左边前卫、右边前卫、右边锋;左边锋;中场/前腰 (右左);68.8;61.5;72.8;46.5;74.8;50.5;54.5;52.5;
43500350;现役;Wilfried Gnonto;Leeds;21;左边锋;;前腰、右边锋、中锋;左边锋;前腰 (右左中), 前锋 (中);59.8;56.8;72.2;34.8;73.0;64.5;52.0;62.8;
85104424;现役;Kingsley Coman;Al-Nassr;28;左边锋、右边锋;左边前卫、右边前卫;;左边锋;中场/前腰 (右左);57.8;70.5;82.0;44.0;76.8;56.5;59.5;61.0;多最佳位置复核：左边锋、右边锋
29186052;现役;Matt O'Riley;Brighton;24;前腰;;中前卫;前腰;中场/前腰 (中);67.2;74.5;69.2;54.0;60.5;64.8;69.5;58.8;
19273276;现役;Éder Militão;Real Madrid;27;中后卫;;;中后卫;后卫 (中);53.8;64.0;60.8;76.2;72.8;78.2;67.5;74.2;
28113828;现役;Jeremie Frimpong;Liverpool;24;右边锋;;右后卫、右翼卫、右边前卫;右边锋;后卫/翼卫/中场/前腰 (右);58.5;61.2;73.0;51.0;85.8;58.2;55.2;63.5;
29142052;现役;Max Kilman;West Ham;27;中后卫;;;中后卫;后卫 (中);42.0;66.5;65.2;67.2;67.2;60.5;63.8;57.2;
28111507;现役;Tyrick Mitchell;Crystal Palace;25;左后卫;;左翼卫;左后卫;后卫/翼卫 (左);48.0;60.7;60.2;73.5;75.5;68.8;65.2;67.8;
29179717;现役;Pedro Neto;Chelsea;24;左边锋;前腰;右边锋;左边锋;前腰 (右左中);61.8;64.5;78.7;32.0;78.0;50.2;51.8;62.5;
28121369;现役;Armando Broja;Burnley;23;左边锋;右边锋;中锋;左边锋;前腰 (右左), 前锋 (中);62.0;49.0;68.0;37.5;72.5;65.2;51.5;58.2;
71080414;现役;Viktor Tsygankov;Girona;27;前腰;左边前卫、左边锋;右边前卫、右边锋;前腰;中场 (右左), 前腰 (右左中);61.5;72.0;74.5;41.2;71.3;57.2;60.0;59.2;
91144914;现役;Kevin Danso;Tottenham Hotspur;26;中后卫;;;中后卫;后卫 (中);52.5;54.5;49.5;68.8;73.0;74.5;60.2;68.2;
37055844;现役;Donyell Malen;Roma;26;左边锋;;右边锋、中锋;左边锋;前腰 (右左), 前锋 (中);70.0;61.5;71.2;36.8;78.5;60.8;56.8;55.5;
12095038;现役;Malick Yalcouyé;Swansea;19;中前卫;前腰;后腰;中前卫;后腰, 中场/前腰 (中);52.5;60.2;60.5;56.5;68.8;60.0;60.7;69.2;
28090452;现役;Ola Aina;Nottingham Forest;28;左翼卫;左边前卫、右边前卫;左后卫、右后卫、右翼卫;左翼卫;后卫/翼卫/中场 (右左);41.0;55.7;60.5;51.0;83.2;60.2;54.8;58.8;
28120046;现役;Taylor Harwood-Bellis;Southampton;22;中后卫;;;中后卫;后卫 (中);39.5;55.2;50.0;69.8;62.2;65.5;61.2;66.8;
55041623;现役;João Cancelo;Barcelona;30;左翼卫;;左后卫、右后卫、右翼卫;左翼卫;后卫/翼卫 (右左);64.8;78.7;79.8;57.8;67.8;61.0;66.5;60.0;
67201783;现役;Emiliano Buendía;Aston Villa;28;前腰;左边前卫、右边前卫、左边锋;右边锋;前腰;中场 (右左), 前腰 (右左中);64.5;75.5;77.0;52.5;66.0;59.2;64.0;72.2;
14108651;现役;Giovani Lo Celso;Real Betis;28;前腰;;中前卫、左边前卫;前腰;中场 (左中), 前腰 (中);65.8;80.5;80.0;55.0;63.8;57.2;68.3;57.0;
13194021;现役;Cheick Doucouré;Crystal Palace;25;后腰;;中前卫;后腰;后腰, 中场 (中);55.2;71.2;64.0;71.5;63.3;59.0;68.5;68.8;
37074900;现役;Sepp van den Berg;Brentford;23;中后卫;右后卫;;中后卫;后卫 (右中);42.8;63.5;56.8;71.8;69.0;70.0;66.8;75.2;
14110846;现役;Exequiel Palacios;Bayer 04 Leverkusen;26;中前卫;;后腰;中前卫;后腰, 中场 (中);57.8;80.5;71.5;72.2;62.5;63.2;76.5;78.8;
43252460;现役;Alessandro Bastoni;Inter Milan;25;中后卫;;;中后卫;后卫 (中);54.5;76.5;67.0;75.5;74.0;78.5;72.5;77.8;
37065620;现役;Brian Brobbey;Sunderland;22;中锋;;;中锋;前锋 (中);63.8;59.0;65.5;34.0;70.0;76.5;58.8;69.2;
67217522;现役;Pau Torres;Aston Villa;28;中后卫;;;中后卫;后卫 (中);40.0;71.5;61.2;74.0;63.8;73.8;68.5;68.2;
2000351894;现役;Mateus Mané;Wolves;17;左边锋;;前腰、右边锋、中锋;左边锋;前腰 (右左中), 前锋 (中);57.3;57.5;64.0;42.8;64.0;50.5;50.2;42.5;
2000082598;现役;Stefan Bajčetić;Liverpool;20;中后卫;;后腰、中前卫;中后卫;后卫 (中), 后腰, 中场 (中);42.2;62.3;66.0;67.0;66.8;59.3;64.2;66.0;
2000051578;现役;Facundo Buonanotte;Leeds;20;前腰;中前卫、右边前卫、左边锋;右边锋;前腰;中场 (右中), 前腰 (右左中);65.5;68.0;72.0;51.0;65.0;59.0;57.5;64.5;
28104124;现役;Trent Alexander-Arnold;Real Madrid;26;右后卫、中前卫;右翼卫、后腰;;中前卫;后卫/翼卫 (右), 后腰, 中场 (中);57.8;86.5;72.5;56.8;69.5;65.5;67.7;67.5;多最佳位置复核：右后卫、中前卫
2000102722;现役;Wilson Odobert;Tottenham Hotspur;20;左边锋;;左边前卫、右边前卫、右边锋;左边锋;中场/前腰 (右左);60.7;67.5;76.5;38.5;74.0;54.3;59.0;59.2;
75042244;现役;Taty Castellanos;West Ham;26;中锋;;;中锋;前锋 (中);69.0;66.3;69.2;41.2;67.8;69.8;63.2;76.8;
2000138516;现役;Paul Wanner;PSV;19;前腰;右边前卫;中前卫、右边锋;前腰;中场/前腰 (右中);54.8;67.5;76.5;43.8;66.0;56.0;58.0;50.2;
14077011;现役;Nicolás Domínguez;Nottingham Forest;26;后腰;;中前卫;后腰;后腰, 中场 (中);53.2;76.5;65.0;67.8;60.7;66.5;68.5;76.0;
29233143;现役;Harvey Elliott;Aston Villa;21;前腰;中前卫;右边锋;前腰;中场 (中), 前腰 (右中);60.8;75.2;76.0;54.0;64.8;58.0;68.8;74.5;
27088231;现役;Mathias Jensen;Brentford;29;中前卫;;后腰;中前卫;后腰, 中场 (中);58.3;72.2;67.0;60.0;60.5;60.8;70.0;68.5;
37071126;现役;Tijjani Reijnders;Manchester City;26;前腰;后腰;中前卫;前腰;后腰, 中场/前腰 (中);72.5;75.0;72.8;53.2;71.0;66.5;69.8;67.5;
91194540;现役;Anton Stach;Leeds;26;中后卫;;后腰、中前卫;中后卫;后卫 (中), 后腰, 中场 (中);55.0;61.5;60.0;72.0;63.8;77.8;67.5;77.8;
14157184;现役;Alexis Mac Allister;Liverpool;26;前腰;;后腰、中前卫;前腰;后腰, 中场/前腰 (中);68.2;78.0;72.5;66.8;62.5;63.5;77.8;75.0;
61043070;现役;John McGinn;Aston Villa;30;左边锋;前腰、左边前卫、右边前卫;中前卫、右边锋;左边锋;中场/前腰 (右左中);66.0;65.0;68.0;60.8;70.0;72.5;62.5;78.8;
96047750;现役;Jan Bednarek;Porto;28;中后卫;;;中后卫;后卫 (中);38.0;58.0;53.5;73.5;65.0;76.0;67.5;75.2;
76050675;现役;Daniel Muñoz;Crystal Palace;28;右后卫;;右翼卫、右边前卫;右后卫;后卫/翼卫/中场 (右);57.5;60.0;65.8;65.5;72.2;73.7;62.3;75.2;
2000098727;现役;Rico Lewis;Manchester City;20;右后卫;右翼卫、后腰、中前卫;;右后卫;后卫/翼卫 (右), 后腰, 中场 (中);48.0;63.5;66.5;66.3;73.8;65.2;66.2;76.0;
292380027;现役;Tim Iroegbunam;Everton;21;后腰;;中前卫;后腰;后腰, 中场 (中);55.2;63.5;67.0;67.8;66.8;69.2;65.2;62.7;
16199713;现役;Igor;Brighton;26;中后卫;左后卫、左翼卫;;中后卫;后卫 (左中), 翼卫 (左);43.2;62.8;60.5;70.8;67.8;74.0;64.8;65.5;
83176849;现役;Merih Demiral;Al-Ahli;26;中后卫;;;中后卫;后卫 (中);39.0;47.2;41.5;78.2;59.5;69.2;58.3;80.2;
45092714;现役;Daichi Kamada;Crystal Palace;28;前腰;左边锋、右边锋;后腰、中前卫;前腰;后腰, 中场 (中), 前腰 (右左中);62.5;65.5;67.8;57.2;63.8;59.5;61.0;59.2;
16182894;现役;Dayot Upamecano;Bayern Munich;26;中后卫;;;中后卫;后卫 (中);46.0;73.2;63.2;81.5;74.8;75.8;75.5;77.2;
85136376;现役;Nicolas Pépé;Villarreal;29;左边锋;;右边锋;左边锋;前腰 (右左);75.8;70.2;81.2;38.0;76.2;54.8;61.0;45.8;
43161651;现役;Federico Chiesa;Liverpool;27;左边锋、右边锋;前腰、中锋;;左边锋;前腰 (右左中), 前锋 (中);67.2;68.2;74.8;41.5;73.0;58.8;62.0;72.2;多最佳位置复核：左边锋、右边锋
72051563;现役;Chris Richards;Crystal Palace;24;中后卫;左后卫、右后卫;;中后卫;后卫 (右左中);41.0;56.2;55.8;70.0;71.2;72.0;62.0;73.2;
98041215;现役;Rubén Vargas;Sevilla;26;左边锋;左边前卫、右边前卫、右边锋;前腰;左边锋;中场 (右左), 前腰 (右左中);57.7;65.5;70.5;47.0;75.8;54.8;61.0;63.2;
2000288697;现役;Harrison Armstrong;Everton;18;后腰;前腰;中前卫;后腰;后腰, 中场/前腰 (中);45.7;62.5;63.7;56.2;67.2;70.0;61.2;65.5;
78067241;现役;Nahitan Nández;Al-Qadsiah;29;后腰;右边前卫;右翼卫、中前卫;后腰;翼卫 (右), 后腰, 中场 (右中);58.0;61.2;60.8;68.2;64.2;69.0;65.0;86.7;
28106342;现役;Kiernan Dewsbury-Hall;Everton;26;前腰;;中前卫;前腰;中场/前腰 (中);67.8;72.2;69.2;58.2;63.5;69.5;67.5;70.8;
20041862;现役;Alphonso Davies;Bayern Munich;24;左后卫、左翼卫;左边前卫、左边锋;;左边锋;后卫/翼卫/中场/前腰 (左);52.0;60.5;70.5;57.8;90.5;67.2;59.5;72.7;多最佳位置复核：左后卫、左翼卫
18074558;现役;Timothy Castagne;Fulham;29;左翼卫;;左后卫、右后卫、右翼卫;左翼卫;后卫/翼卫 (右左);51.7;61.7;61.5;58.5;70.0;62.7;59.0;65.5;
2000058232;现役;Chadi Riad;Crystal Palace;21;中后卫;;;中后卫;后卫 (中);38.7;58.7;59.2;65.8;66.8;68.5;60.0;67.8;
83169822;现役;João Félix;Al-Nassr;25;前腰;中锋;左边锋;前腰;前腰 (左中), 前锋 (中);75.5;79.2;86.0;36.5;69.0;55.8;63.5;43.0;
37060600;现役;Ferdi Kadıoğlu;Brighton;25;左翼卫;;左后卫、右后卫、右翼卫;左翼卫;后卫/翼卫 (右左);53.0;67.5;67.3;52.8;72.2;57.5;62.2;67.5;
2000054475;现役;Antoni Milambo;Brentford;19;前腰;;中前卫;前腰;中场/前腰 (中);57.3;67.5;69.2;44.0;66.5;62.0;61.2;64.5;
2000250907;现役;Ibrahim Osman;Birmingham;20;左边锋;左边前卫、右边前卫、中锋;右边锋;左边锋;中场/前腰 (右左), 前锋 (中);56.5;58.8;76.8;29.8;79.2;52.3;48.5;57.5;
91143519;现役;Vitaly Janelt;Brentford;26;后腰;;中前卫;后腰;后腰, 中场 (中);62.2;67.2;63.8;67.2;61.5;72.5;66.2;77.0;
83188780;现役;Matheus Nunes;Manchester City;26;右边锋;右翼卫、前腰;右后卫、中前卫;右边锋;后卫/翼卫 (右), 中场 (中), 前腰 (右中);64.2;69.0;71.0;58.2;72.2;72.0;67.8;74.5;
