Unique ID;名字;球员类型;俱乐部;联赛;年龄;原价格池;新选秀池;是否保留;筛选分;最佳位置;第二位置;其他位置;基础价格参考;八维均值
2000065731;Seiya Maikuma;现役;AZ;荷甲;27;主力池;球员池;是;39.48;右后卫;;右翼卫;28.9;63.2
28116006;Finn Azaz;现役;Southampton;英冠;24;主力池;球员池;是;39.44;前腰;中前卫、左边锋;;30.7;56.2
860481;Ricky van Wolfswinkel;现役;FC Twente;荷甲;35;主力池;球员池;是;39.44;中锋;左边锋;;27.0;59.9
28014634;Steve Cook;现役;QPR;英冠;33;主力池;球员池;是;39.43;中后卫;;;28.0;59.8
53182883;Sondre Langås;现役;Derby;英冠;23;主力池;球员池;是;39.38;中后卫;;;30.0;61.5
12056386;Ferjani Sassi;现役;Al-Gharafa;卡塔尔联;32;主力池;球员池;是;39.38;中前卫;;后腰;30.0;63.1
2000127879;Rayane Bounida;现役;Ajax;荷甲;18;轮换池;球员池;是;39.30;左边锋;;前腰、右边锋;21.0;52.5
13211267;Abdul Fatawu;现役;Leicester;英冠;20;主力池;球员池;是;39.28;右边锋;右边前卫;;30.4;57.3
29240378;David Møller Wolfe;现役;Wolves;英超;22;轮换池;球员池;是;39.23;左后卫;左边前卫;左翼卫;21.9;61.1
58096177;Guélor Kanga;现役;Esenler Erokspor;土甲;34;主力池;球员池;是;39.15;前腰;后腰;中前卫;30.2;55.8
27102027;Enis Bardhi;现役;Konyaspor;土超;29;主力池;球员池;是;39.14;前腰;左边前卫、左边锋;中前卫;29.8;57.4
84159755;Marvin Keller;现役;Young Boys;瑞士超;22;主力池;球员池;是;39.13;门将;;;31.8;61.1
51049312;Jesús Gallardo;现役;Toluca;墨超;30;主力池;球员池;是;39.10;左后卫;左翼卫、左边前卫、左边锋;;30.5;64.1
29010507;Barry Bannan;现役;Millwall;英冠;35;主力池;球员池;是;39.10;中前卫;;后腰;27.8;58.8
80028885;Amir Murillo;现役;Beşiktaş;土超;28;主力池;球员池;是;39.07;中后卫;;右后卫、右翼卫;29.3;64.7
67258842;Carlos Vicente;现役;Birmingham;英冠;25;主力池;球员池;是;39.04;右边锋;;右边前卫;29.7;61.2
28112512;Jaidon Anthony;现役;Burnley;英超;25;轮换池;球员池;是;39.04;左边锋;左边前卫;;22.3;56.2
35015916;Eric Maxim Choupo-Moting;现役;New York;美职联;35;主力池;球员池;是;38.99;前腰;左边锋;右边锋、中锋;27.3;62.0
51042458;Luis Romo;现役;Chivas;墨超;29;主力池;球员池;是;38.98;中后卫;中前卫;后腰;30.8;64.4
80000942;Giancarlo González;现役;Sporting FC (CRC);哥斯达黎加甲级联赛;36;主力池;球员池;是;38.93;中后卫;;;29.4;60.6
16010163;Aleksandar Dragović;现役;FK Austria Vienna;奥甲;33;主力池;球员池;是;38.91;中后卫;;;29.4;60.5
18043393;Thomas Meunier;现役;LOSC;法甲;33;轮换池;球员池;是;38.89;右后卫;右边前卫;右翼卫;22.9;64.5
27112672;Jacob Bruun Larsen;现役;Burnley;英超;26;轮换池;球员池;是;38.89;左边锋;左边前卫、右边前卫;右边锋;21.9;58.2
29186418;Jack Clarke;现役;Ipswich;英冠;24;主力池;球员池;是;38.85;左边锋;右边锋;;30.3;54.6
19409389;Thiago;现役;Brentford;英超;23;强援池;;否;63.57;中锋;;;45.6;66.4
27058392;Pierre-Emile Højbjerg;现役;Olympique de Marseille;法甲;29;强援池;;否;63.42;后腰;;中前卫;48.8;68.1
28049754;Ben Davies;现役;Tottenham Hotspur;英超;31;强援池;;否;63.40;中后卫;左翼卫;左后卫;44.0;67.0
13174979;Yves Bissouma;现役;Tottenham Hotspur;英超;28;强援池;;否;63.38;后腰;中前卫;;45.3;67.3
57178516;Radu Drăguşin;现役;Tottenham Hotspur;英超;22;强援池;;否;63.36;中后卫;右后卫;;45.6;64.7
28126249;James McAtee;现役;Nottingham Forest;英超;22;强援池;;否;63.27;右边锋;右边前卫;中前卫、前腰;45.9;61.4
24039948;Nikola Vlašić;现役;Torino;意甲;27;强援池;;否;63.26;前腰;中前卫、左边锋、右边锋、中锋;;48.5;64.7
45092658;Ko Itakura;现役;Ajax;荷甲;27;强援池;;否;63.06;中后卫;后腰;;43.2;65.5
53143395;Jørgen Strand Larsen;现役;Crystal Palace;英超;24;强援池;;否;63.03;中锋;;;45.1;66.1
27010680;Christian Eriksen;现役;VfL Wolfsburg;德甲;32;强援池;;否;62.97;前腰;后腰、左边锋、右边锋;中前卫;47.1;59.0
29129073;Rico Henry;现役;Brentford;英超;27;强援池;;否;62.96;左后卫;;左翼卫;45.0;66.3
29125191;Dominic Solanke;现役;Tottenham Hotspur;英超;27;强援池;;否;62.89;中锋;;;45.1;65.0
14094572;Rodrigo Bentancur;现役;Tottenham Hotspur;英超;27;强援池;;否;62.87;后腰;;中前卫;45.0;65.6
43036641;Jorginho;现役;Flamengo;巴甲;33;强援池;;否;62.82;中前卫;;后腰;50.8;64.7
85050636;Alassane Pléa;现役;PSV;荷甲;31;强援池;;否;62.82;前腰;左边锋;中锋;42.0;62.3
28106878;Marcus Edwards;现役;Burnley;英超;26;强援池;;否;62.59;左边锋;前腰;右边锋;45.7;57.4
2000047221;Omari Hutchinson;现役;Nottingham Forest;英超;21;强援池;;否;62.57;左边锋;中前卫、右边锋;前腰;45.4;59.8
18027198;Yannick Carrasco;现役;Al-Shabab;沙特联;31;强援池;;否;62.48;左边锋;左边前卫;;51.7;62.0
8169215;Axel Witsel;现役;Girona;西甲;36;强援池;;否;62.47;中后卫;;后腰;45.3;66.0
85032335;Idrissa Gueye;现役;Everton;英超;35;强援池;;否;62.40;后腰;;中前卫;42.4;64.6
29125334;Dean Henderson;现役;Crystal Palace;英超;27;强援池;;否;62.18;门将;;;44.0;68.2
29175064;Ethan Ampadu;现役;Leeds;英超;24;强援池;;否;62.08;中后卫;中前卫;后腰;44.4;64.0
13136664;Franck Kessié;现役;Al-Ahli;沙特联;28;强援池;;否;61.89;后腰;;中前卫;51.6;69.1
45104245;Ao Tanaka;现役;Leeds;英超;26;强援池;;否;61.87;中前卫;;后腰;44.1;64.7
35017438;Mario Götze;现役;Eintracht Frankfurt;德甲;32;强援池;;否;61.85;前腰;左边锋、右边锋;中前卫;45.7;61.3
19375640;André;现役;Wolves;英超;23;强援池;;否;61.81;后腰;;中前卫;44.0;65.1
12029963;Yassine Bounou;现役;Al-Hilal;沙特联;33;强援池;;否;61.66;门将;;;49.8;63.4
7452450;Raúl Albiol;现役;Pisa;意甲;39;强援池;;否;61.66;中后卫;;;44.9;62.5
37066573;Sem Steijn;现役;Feyenoord;荷甲;23;强援池;;否;61.62;前腰;;中前卫;42.1;62.6
37071145;Mats Wieffer;现役;Brighton;英超;25;强援池;;否;61.60;中后卫;右后卫;后腰、中前卫;43.7;65.8
23168001;Salem Al-Dawsari;现役;Al-Hilal;沙特联;33;强援池;;否;61.24;左边锋;左边前卫;;49.7;60.8
18083611;Dodi Lukébakio;现役;Benfica;葡超;27;强援池;;否;60.67;左边锋;右边前卫、中锋;右边锋;41.5;59.8
37001809;Jordy Clasie;现役;AZ;荷甲;33;强援池;;否;60.65;中前卫;中后卫;后腰;47.7;64.2
37057616;Guus Til;现役;PSV;荷甲;27;强援池;;否;60.56;中锋;;中前卫、前腰;40.8;64.6
92086318;Iliya Gruev;现役;Leeds;英超;24;强援池;;否;60.42;后腰;;中前卫;42.5;66.0
43426047;Destiny Udogie;现役;Tottenham Hotspur;英超;22;强援池;;否;60.26;左翼卫;;左后卫;42.3;66.3
37057744;Jerdy Schouten;现役;PSV;荷甲;28;强援池;;否;60.13;后腰;中前卫;中后卫;40.4;64.4
85093001;Thomas Lemar;现役;Girona;西甲;29;强援池;;否;59.99;前腰;中前卫、右边锋;左边锋;45.3;60.3
45111868;Ayase Ueda;现役;Feyenoord;荷甲;26;强援池;;否;59.99;中锋;;;40.4;63.3
28047558;Michael Keane;现役;Everton;英超;32;强援池;;否;59.95;中后卫;;;40.4;64.6
72051563;Chris Richards;现役;Crystal Palace;英超;24;强援池;;否;59.91;中后卫;左后卫、右后卫;;42.1;65.1
28127254;Elliot Anderson;现役;Nottingham Forest;英超;22;强援池;;否;59.86;前腰;左边锋;后腰、中前卫;42.0;65.5
84153276;Dan Ndoye;现役;Nottingham Forest;英超;24;强援池;;否;59.76;左边锋;右边前卫;右边锋;42.4;61.3
27102380;Kasper Dolberg;现役;Ajax;荷甲;27;强援池;;否;59.75;中锋;;;40.1;63.8
67295650;Yeremy Pino;现役;Crystal Palace;英超;22;强援池;;否;59.68;前腰;左边前卫、右边前卫;左边锋、右边锋;42.5;59.8
37084510;Ryan Flamingo;现役;PSV;荷甲;22;强援池;;否;59.67;中后卫;;后腰;40.0;63.9
37061602;Orkun Kökçü;现役;Beşiktaş;土超;24;强援池;;否;59.61;前腰;后腰;中前卫;50.2;61.8
49040114;Enzo Le Fée;现役;Sunderland;英超;24;强援池;;否;59.52;前腰;中前卫;左边锋;42.3;60.1
13194021;Cheick Doucouré;现役;Crystal Palace;英超;25;强援池;;否;59.40;后腰;;中前卫;41.6;65.0
29090530;Solly March;现役;Brighton;英超;30;强援池;;否;59.38;左边锋;左翼卫、右翼卫、左边前卫、右边前卫;右边锋;41.0;62.3
2000169739;Lucas Bergvall;现役;Tottenham Hotspur;英超;18;强援池;;否;59.36;前腰;后腰;中前卫;41.6;64.6
19377081;Igor Jesus;现役;Nottingham Forest;英超;23;强援池;;否;59.23;中锋;;;41.5;64.4
2000195626;Yankuba Minteh;现役;Brighton;英超;20;强援池;;否;58.99;左边锋;左边前卫、右边前卫;右边锋;41.5;62.4
49034219;Jean-Philippe Mateta;现役;Crystal Palace;英超;27;强援池;;否;58.63;中锋;;;40.8;65.2
29080394;Adam Webster;现役;Brighton;英超;30;强援池;;否;58.55;中后卫;;;40.0;63.7
2000045005;Noah Sadiki;现役;Sunderland;英超;20;强援池;;否;58.46;后腰;;中前卫;40.7;64.6
28111507;Tyrick Mitchell;现役;Crystal Palace;英超;25;强援池;;否;58.42;左后卫;;左翼卫;40.7;64.4
53101282;Sander Berge;现役;Fulham;英超;26;强援池;;否;58.42;中前卫;前腰;后腰;40.7;64.3
37059452;Pascal Struijk;现役;Leeds;英超;25;强援池;;否;58.35;中后卫;左后卫;;40.5;65.4
72021508;Tim Ream;现役;Charlotte FC;美职联;37;强援池;;否;58.30;中后卫;左后卫;;46.3;64.6
48031641;Olivier Boscagli;现役;Brighton;英超;27;强援池;;否;58.25;中后卫;左后卫、后腰;;40.4;65.5
61042900;Ryan Christie;现役;Bournemouth;英超;29;强援池;;否;58.03;前腰;后腰、右边锋;中前卫;40.0;63.2
91144914;Kevin Danso;现役;Tottenham Hotspur;英超;26;强援池;;否;57.87;中后卫;;;40.0;65.6
2000181790;Eli Junior Kroupi;现役;Bournemouth;英超;18;强援池;;否;57.44;中锋;前腰;;40.3;59.5
24021244;Mario Pašalić;现役;Bergamo;意甲;29;强援池;;否;57.43;前腰;;中前卫;42.1;65.7
55012106;William Carvalho;现役;Pachuca;墨超;32;强援池;;否;57.16;中前卫;后腰;;47.7;63.8
34008669;Younes Belhanda;现役;Al-Sailiya;卡塔尔联;34;强援池;;否;57.10;前腰;中前卫;;47.6;60.4
68008625;Pontus Jansson;现役;Malmö FF;瑞典超;33;强援池;;否;56.89;中后卫;;;46.8;65.4
2000030160;Franculino;现役;FC Midtjylland;丹超;20;强援池;;否;56.39;中锋;;;48.5;65.8
76033272;Wílmar Barrios;现役;Zenit;俄超;31;强援池;;否;56.36;后腰;中前卫;;47.2;65.1
13199286;Nayef Aguerd;现役;Olympique de Marseille;法甲;28;强援池;;否;55.66;中后卫;;;41.8;65.5
91018384;Lars Unnerstall;现役;FC Twente;荷甲;34;强援池;;否;55.45;门将;;;42.6;63.4
53099570;Patrick Berg;现役;Bodø/Glimt;挪超;27;强援池;;否;55.42;后腰;中前卫;;47.7;64.3
75045691;Marcelino Núñez;现役;Ipswich;英冠;24;强援池;;否;55.11;前腰;后腰;中前卫;45.7;61.8
19099575;Danilo;现役;Flamengo;巴甲;33;强援池;;否;55.03;中后卫;左后卫;右后卫;43.0;64.8
71080414;Viktor Tsygankov;现役;Girona;西甲;27;强援池;;否;54.41;前腰;左边前卫、左边锋;右边前卫、右边锋;40.2;60.1
13197862;Ayoub El Kaabi;现役;Olympiacos;希超;31;强援池;;否;54.27;中锋;;;44.9;66.8
5664830;Héctor Herrera;现役;Houston;美职联;34;强援池;;否;53.22;中前卫;后腰;;41.1;65.6
29036830;Sam Morsy;现役;Bristol City;英冠;33;强援池;;否;52.58;后腰;;中前卫;40.5;65.3
78067241;Nahitan Nández;现役;Al-Qadsiah;沙特联;29;强援池;;否;52.31;后腰;右边前卫;右翼卫、中前卫;42.0;65.5
77029444;Renato Tapia;现役;Al-Wasl;“ADNOC”阿联酋职业超级联赛;29;强援池;;否;50.50;中后卫;中前卫;后腰;42.2;65.5
62082823;Andrija Živković;现役;PAOK;希超;28;强援池;;否;50.44;前腰;左边前卫、右边前卫、左边锋;右边锋;43.4;58.7
45114005;Mao Hosoya;现役;Kashiwa;J1;23;强援池;;否;50.44;中锋;;;42.7;64.5
57050464;Nicolae Stanciu;现役;DL Yingbo;中超;31;强援池;;否;50.35;前腰;中前卫、左边锋;;41.9;59.2
51055617;Carlos Rodríguez;现役;Cruz Azul;墨超;28;强援池;;否;48.91;前腰;;中前卫;41.5;61.8
8632545;Abdallah El Saeed;现役;Zamalek;埃超联赛;39;主力池;;否;38.84;前腰;后腰;中前卫;29.5;59.1
28116496;Oliver Skipp;现役;Leicester;英冠;24;主力池;;否;38.71;后腰;;中前卫;29.2;62.6
36035173;Petros Mantalos;现役;AEK;希超;33;主力池;;否;38.70;前腰;后腰、左边锋;中前卫;29.5;57.9
2000167698;Kota Kudo;现役;Okayama;J1;21;主力池;;否;38.69;中后卫;;;31.5;60.0
2000045039;Jordan James;现役;Leicester;英冠;20;主力池;;否;38.69;前腰;;后腰、中前卫;29.1;63.3
36137769;Christos Mandas;现役;Bournemouth;英超;23;轮换池;;否;38.69;门将;;;21.7;58.2
27013113;Martin Braithwaite;现役;Grêmio;巴甲;33;主力池;;否;38.59;中锋;;左边锋、右边锋;27.0;61.2
93060236;Viktor Johansson;现役;Stoke;英冠;26;主力池;;否;38.57;门将;;;29.1;62.3
37077008;Sven Mijnans;现役;AZ;荷甲;24;主力池;;否;38.45;前腰;右边锋;中前卫;28.0;62.1
43372285;Caleb Okoli;现役;Leicester;英冠;23;主力池;;否;38.44;中后卫;;;29.2;60.3
2000202178;Malcolm Jeng;现役;Feyenoord;荷甲;19;轮换池;;否;38.42;中后卫;左后卫;;19.2;60.1
23248112;Mohamed Kanno;现役;Al-Hilal;沙特联;30;主力池;;否;38.41;中前卫;;后腰;27.8;64.3
53166936;Aune Heggebø;现役;West Brom;英冠;23;主力池;;否;38.40;中锋;;;28.7;64.2
52094225;Trai Hume;现役;Sunderland;英超;22;轮换池;;否;38.36;右后卫;左翼卫、中前卫;右翼卫;21.0;61.4
2000164947;Riku Yamane;现役;Yokohama F･M;J1;21;主力池;;否;38.34;后腰;右翼卫、中前卫;;30.9;62.0
28100152;Tom Davies;现役;Sheffield United;英冠;26;主力池;;否;38.34;后腰;;中前卫;28.8;62.9
28127065;Aaron Ramsey;现役;Leicester;英冠;21;主力池;;否;38.32;前腰;;中前卫;29.4;57.7
37076315;Couhaib Driouech;现役;PSV;荷甲;22;轮换池;;否;38.25;左边锋;左边前卫、右边前卫;右边锋;19.6;55.4
28120046;Taylor Harwood-Bellis;现役;Southampton;英冠;22;主力池;;否;38.23;中后卫;;;29.0;60.3
29228687;Jay Stansfield;现役;Birmingham;英冠;22;主力池;;否;38.16;中锋;前腰、左边锋;;28.9;60.5
2000250907;Ibrahim Osman;现役;Birmingham;英冠;20;主力池;;否;38.15;左边锋;左边前卫、右边前卫、中锋;右边锋;29.4;56.3
53072019;Sondre Tronstad;现役;Blackburn;英冠;29;主力池;;否;38.13;后腰;;中前卫;28.4;60.7
19407328;Patati;现役;AZ;荷甲;21;主力池;;否;38.10;左边锋;中前卫;前腰、右边锋;28.0;59.2
2000130424;Matěj Šín;现役;AZ;荷甲;20;主力池;;否;37.99;前腰;;中前卫;27.8;60.0
28084927;Chuba Akpom;现役;Ipswich;英冠;29;主力池;;否;37.87;中锋;;前腰;28.0;61.8
51055610;César Montes;现役;Lokomotiv Moscow;俄超;27;主力池;;否;37.83;中后卫;;;30.4;61.9
76015950;Santiago Arias;现役;Independiente;阿甲;33;主力池;;否;37.82;右后卫;;右翼卫;26.1;62.2
28091349;Adam Armstrong;现役;Wolves;英超;27;轮换池;;否;37.75;右边锋;;中锋;21.1;55.4
37055848;Zian Flemming;现役;Burnley;英超;26;轮换池;;否;37.72;中锋;左边锋、右边锋;前腰;20.6;59.3
19335371;Lucas Pires;现役;Burnley;英超;23;轮换池;;否;37.59;右边锋;右边前卫;左后卫、左翼卫;20.6;58.3
85010871;Nampalys Mendy;现役;Watford;英冠;32;主力池;;否;37.57;后腰;;中前卫;26.7;58.9
29108066;Oli McBurnie;现役;Hull;英冠;28;主力池;;否;37.53;中锋;;;28.0;62.8
28084932;Glen Kamara;现役;Rennes;法甲;29;轮换池;;否;37.52;中前卫;;后腰;23.9;59.7
28127371;Hugo Bueno;现役;Wolves;英超;22;轮换池;;否;37.51;左翼卫;;左后卫、左边前卫;20.2;61.0
47102376;Toluwalase Arokodare;现役;Wolves;英超;24;轮换池;;否;37.41;中锋;;;20.0;61.8
71075952;Mykola Matviienko;现役;Shakhtar;乌超;28;主力池;;否;37.38;中后卫;;左后卫;29.8;63.1
2000050618;Charlie Hughes;现役;Hull;英冠;21;主力池;;否;37.27;中后卫;;;27.8;62.3
18089606;Ilias Chair;现役;QPR;英冠;27;主力池;;否;37.18;左边锋;中前卫;前腰;28.3;57.3
37072824;Bart van Rooij;现役;FC Twente;荷甲;23;主力池;;否;37.17;右后卫;右翼卫;;26.7;62.3
2000284118;Yunus Emre Konak;现役;Oxford United;英冠;19;主力池;;否;37.16;后腰;中前卫;;27.7;62.2
80013411;Francisco Calvo;现役;Al-Ettifaq;沙特联;32;主力池;;否;36.94;中后卫;左后卫、左翼卫;;25.6;62.8
29071914;Jack Stephens;现役;Southampton;英冠;30;主力池;;否;36.93;中后卫;;;26.6;61.9
783414;Shusaku Nishikawa;现役;Urawa;J1;38;主力池;;否;36.89;门将;;;27.4;60.4
33027508;Joel Pohjanpalo;现役;Palermo;意乙;30;主力池;;否;36.84;中锋;;;28.4;62.8
1009491;Bader Al-Mutawa;现役;Qadsia;科超联赛;40;主力池;;否;36.83;前腰;左边锋、右边锋;中锋;27.7;57.3
2000138501;Anton Gaaei;现役;Ajax;荷甲;22;基础池;;否;36.78;右翼卫;右边前卫;右后卫;17.7;59.0
71068795;Roman Yaremchuk;现役;Olympique Lyonnais;法甲;29;轮换池;;否;36.76;中锋;;;23.1;60.1
93069729;Jens Cajuste;现役;Ipswich;英冠;25;主力池;;否;36.75;后腰;;中前卫;27.1;63.8
93014195;Viktor Claesson;现役;FC København;丹超;33;主力池;;否;36.73;前腰;左边锋、中锋;中前卫;27.0;62.3
18115949;Jackson Tchatchoua;现役;Wolves;英超;23;轮换池;;否;36.72;右翼卫;;右后卫、右边前卫;19.7;58.5
96075512;Krystian Bielik;现役;West Brom;英冠;27;主力池;;否;36.61;中后卫;中前卫;后腰;27.3;60.9
29091453;Christian Walton;现役;Ipswich;英冠;29;主力池;;否;36.60;门将;;;27.1;58.8
2000023537;Ben Nelson;现役;Leicester;英冠;20;主力池;;否;36.56;中后卫;;;27.3;60.5
71012671;Serhiy Sydorchuk;现役;Westerlo;比甲;33;主力池;;否;36.54;后腰;;中前卫;26.7;63.2
2000142045;Julio Soler;现役;Bournemouth;英超;19;轮换池;;否;36.52;左翼卫;;左后卫;19.5;58.5
27097478;Joakim Mæhle;现役;VfL Wolfsburg;德甲;27;轮换池;;否;36.49;左翼卫;;左后卫、右后卫、右翼卫;22.0;62.5
28106528;Dara O'Shea;现役;Ipswich;英冠;25;主力池;;否;36.45;中后卫;右后卫;;27.0;62.1
7868191;Bibars Natcho;现役;Partizan;塞尔维亚超;36;主力池;;否;36.38;前腰;;中前卫;27.3;56.9
2000079847;José Córdoba;现役;Norwich;英冠;23;主力池;;否;36.29;中后卫;;;26.9;61.6
2000158343;Sondre Ørjasæter;现役;FC Twente;荷甲;21;主力池;;否;36.28;左边锋;左边前卫、右边前卫、右边锋;;26.5;56.5
68015622;Etrit Berisha;现役;BK Häcken;朝鲜足球甲级联赛;35;主力池;;否;36.28;门将;;;26.4;63.6
12020128;Mohamed El Shenawy;现役;Al-Ahly;埃超联赛;36;主力池;;否;36.21;门将;;;26.4;63.0
28100155;Nathan Broadhead;现役;Wrexham;英冠;26;主力池;;否;36.20;前腰;;左边锋;27.3;57.5
2000038244;Ahmetcan Kaplan;现役;N.E.C.;荷甲;22;主力池;;否;36.20;中后卫;;;25.9;60.8
66000930;Kim Seung Gyu;现役;FC Tokyo;J1;34;主力池;;否;36.15;门将;;;26.7;60.0
2000186151;Alex Tóth;现役;Bournemouth;英超;19;轮换池;;否;36.14;中前卫;;后腰、前腰;19.2;57.8
24021175;Dario Župarić;现役;Hapoel Haifa;以色列超;32;主力池;;否;36.04;中后卫;;;27.0;60.3
18083967;Casper De Norre;现役;Millwall;英冠;27;主力池;;否;36.03;中前卫;;后腰;26.8;60.3
27013107;Jens Stryger Larsen;现役;Malmö FF;瑞典超;33;主力池;;否;35.96;中后卫;左后卫、右翼卫;右后卫;26.3;61.8
62097340;Nemanja Maksimović;现役;Shabab Al-Ahli;“ADNOC”阿联酋职业超级联赛;29;主力池;;否;35.91;后腰;;中前卫;27.7;64.7
37050681;Gustavo Hamer;现役;Sheffield United;英冠;27;主力池;;否;35.89;前腰;左边前卫、左边锋;后腰、中前卫;26.6;60.8
2000300033;Romelle Donovan;现役;Brentford;英超;18;轮换池;;否;35.85;右边锋;中前卫;前腰;19.0;57.1
29216806;Nathan Wood;现役;Southampton;英冠;22;主力池;;否;35.78;中后卫;;;26.5;60.7
49060919;Edouard Michut;现役;Fortuna Sittard;荷甲;21;主力池;;否;35.77;中前卫;后腰;;25.5;60.6
2000382120;Chido Obi;现役;Manchester United;英超;17;基础池;;否;35.75;中锋;;;10.4;52.9
28106874;Japhet Tanganga;现役;Sheffield United;英冠;25;主力池;;否;35.72;中后卫;右后卫;;26.3;61.9
55004194;Miguel Vítor;现役;Hapoel Be'er-Sheva;以色列超;35;主力池;;否;35.64;中后卫;;;26.3;59.1
26038808;Musa Al-Tamari;现役;Rennes;法甲;27;轮换池;;否;35.63;左边锋;右边前卫;右边锋;23.0;55.3
2000379552;Shumaira Mheuka;现役;Chelsea;英超;17;基础池;;否;35.61;中锋;;;10.2;53.4
62193533;Tomi Horvat;现役;Bristol City;英冠;25;主力池;;否;35.56;前腰;右边前卫、左边锋;中前卫;26.3;60.5
859209;Remko Pasveer;现役;Heracles Almelo;荷甲;41;轮换池;;否;35.55;门将;;;22.7;63.3
67279610;Miguel Rodríguez;现役;FC Utrecht;荷甲;21;主力池;;否;35.50;左边锋;中锋;右边锋;25.6;57.5
28059634;Jamaal Lascelles;现役;Leicester;英冠;31;主力池;;否;35.50;中后卫;;;25.0;59.6
72056224;Aidan Morris;现役;Middlesbrough;英冠;23;主力池;;否;35.48;后腰;;中前卫;26.1;61.5
2000015266;Jordan Bos;现役;Feyenoord;荷甲;22;基础池;;否;35.46;左后卫;;左翼卫;16.3;59.7
2000191507;Adam Aznou;现役;Everton;英超;18;轮换池;;否;35.45;左翼卫;;左后卫;18.6;57.1
28109939;Christoph Klarer;现役;Birmingham;英冠;24;主力池;;否;35.34;中后卫;;;25.9;62.0
24012760;Marko Livaja;现役;Hajduk;克甲;31;主力池;;否;35.18;前腰;左边锋;中锋;26.7;59.4
29219088;Cameron Archer;现役;Southampton;英冠;23;主力池;;否;35.18;中锋;;;26.3;57.4
2000040214;Jhon Solís;现役;Birmingham;英冠;20;主力池;;否;35.16;后腰;;中前卫;25.6;63.0
2000283330;Mateo Chávez;现役;AZ;荷甲;20;轮换池;;否;34.98;左后卫;左翼卫;;24.6;61.5
37079280;Youri Regeer;现役;Ajax;荷甲;21;基础池;;否;34.84;后腰;左后卫;右后卫、右翼卫、中前卫;15.7;59.5
17001262;Alexandr Martynovich;现役;Qaırat Almaty;哈萨克斯坦足球超级联赛;37;主力池;;否;34.76;中后卫;;;25.3;60.1
28099981;Stephy Mavididi;现役;Leicester;英冠;26;主力池;;否;34.75;左边锋;左边前卫;;25.7;58.8
91195878;Luca Netz;现役;Nottingham Forest;英超;21;基础池;;否;34.69;左翼卫;;左后卫;17.6;59.1
29175587;Leif Davis;现役;Ipswich;英冠;25;主力池;;否;34.67;左后卫;;左翼卫;25.3;61.4
23260427;Alireza Beiranvand;现役;Tractor;伊朗超;32;轮换池;;否;34.67;门将;;;24.8;67.3
37055853;Dani de Wit;现役;FC Utrecht;荷甲;26;轮换池;;否;34.54;中锋;;中前卫、前腰;23.7;65.3
28090452;Ola Aina;现役;Nottingham Forest;英超;28;基础池;;否;34.53;左翼卫;左边前卫、右边前卫;左后卫、右后卫、右翼卫;17.6;57.8
91167594;Phil Neumann;现役;Birmingham;英冠;27;主力池;;否;34.48;中后卫;右后卫;;25.0;62.3
13139359;Issoufou Dayo;现役;Umm-Salal;卡塔尔联;33;主力池;;否;34.47;中后卫;;;25.0;60.1
28063437;Massimo Luongo;现役;Millwall;英冠;32;轮换池;;否;34.40;后腰;;中前卫;23.2;61.7
24048099;Borna Sosa;现役;Crystal Palace;英超;26;基础池;;否;34.35;左边前卫;;左后卫、左翼卫;17.3;58.7
37001736;Nick Viergever;现役;FC Utrecht;荷甲;35;轮换池;;否;34.31;中后卫;左翼卫、后腰;左后卫;21.9;59.7
19303820;Lucas Rosa;现役;Ajax;荷甲;24;基础池;;否;34.30;左后卫;左翼卫、右边前卫;右后卫、右翼卫;15.3;58.3
57113505;Răzvan Marin;现役;AEK;希超;28;主力池;;否;34.23;中前卫;;后腰;26.8;61.9
66014583;Jang Hyun-Soo;现役;Al-Gharafa;卡塔尔联;33;轮换池;;否;34.09;中后卫;;;24.7;59.5
93033389;Saman Ghoddos;现役;Kalba;“ADNOC”阿联酋职业超级联赛;31;主力池;;否;34.05;前腰;左边锋、右边锋、中锋;;25.6;59.2
59123271;Giorgi Chakvetadze;现役;Watford;英冠;25;主力池;;否;34.00;前腰;中前卫;左边锋;25.1;57.5
28087373;Connor Roberts;现役;Burnley;英超;29;基础池;;否;33.99;右后卫;;右翼卫;16.4;59.5
67061770;Munir Mohand;现役;RS Berkane;摩洛哥足球国家联赛1组;35;轮换池;;否;33.97;门将;;;24.5;60.1
22029370;Ivaylo Chochev;现役;Ludogorets;保加利亚甲;31;主力池;;否;33.96;中前卫;后腰;;25.1;62.6
83262111;Jeremy Sarmiento;现役;Middlesbrough;英冠;22;主力池;;否;33.93;左边锋;前腰;右边锋;25.0;57.7
55062009;Ricardo Pereira;现役;Leicester;英冠;31;轮换池;;否;33.93;右翼卫;;右后卫;23.2;61.5
67140188;Iván Sánchez;现役;Sepahan FC;伊朗超;32;主力池;;否;33.89;前腰;左边前卫、左边锋;右边前卫、右边锋;25.3;56.6
2000193842;Sindre Walle Egeli;现役;Ipswich;英冠;18;主力池;;否;33.86;右边锋;右边前卫、中锋;;25.1;56.4
68007215;Robin Olsen;现役;Malmö FF;瑞典超;35;轮换池;;否;33.84;门将;;;24.5;59.1
29137250;George Hirst;现役;Ipswich;英冠;25;轮换池;;否;33.81;中锋;;;24.2;63.4
28004100;Joel Ward;现役;Swansea;英冠;35;轮换池;;否;33.77;中后卫;;右后卫;22.5;58.5
